market_id,market_name,crop_id,crop_name,n_samples,n_errors,n_direction_reversal,mean_confidence,mean_abs_next_return,error_rate,direction_reversal_rate
400,台中市,LC1,包心白-包白,213,95,71,0.5133633972521534,0.23130887869729772,0.4460093896713615,0.3333333333333333
900,屏東市,FC1,胡瓜-黑刺,213,100,71,0.4561150337866481,0.12578584087400918,0.4694835680751174,0.3333333333333333
105,台北市場,FU449,洋桔梗-艾瑞娜彩粉,214,89,71,0.5297619501743311,0.2346145270265311,0.4158878504672897,0.3317757009345794
109,台北一,FK42,甜椒-彩色種 黃色,214,104,71,0.4632594007502867,0.1290843762403576,0.48598130841121495,0.3317757009345794
109,台北一,LN2,油菜-小松菜,214,90,71,0.4875696255293956,0.21250328035970395,0.4205607476635514,0.3317757009345794
109,台北一,SH7,竹筍-去殼,214,120,71,0.49520950221495047,0.16000557267828913,0.5607476635514018,0.3317757009345794
241,三重區,FJ3,番茄-牛番茄,214,95,71,0.46654189688435593,0.15592930143156022,0.4439252336448598,0.3317757009345794
338,桃農,FG1,苦瓜-白大米,214,102,71,0.4695041737559548,0.13110246613497054,0.4766355140186916,0.3317757009345794
400,台中市,FY41,玉米-玉米筍 帶殼,214,109,71,0.5106617885977448,0.14501548675551615,0.5093457943925234,0.3317757009345794
400,台中市,LB2,小白菜-蚵仔白,214,100,71,0.4857770988051666,0.15838243090494938,0.4672897196261682,0.3317757009345794
105,台北市場,FS873,OT大連-三朵,216,104,71,0.4616252247797315,0.14733181805392417,0.48148148148148145,0.3287037037037037
830,鳳山區,LD1,青江白菜-小梗,222,107,71,0.4494205852603036,0.16697611428949927,0.481981981981982,0.31981981981981983
830,鳳山區,FC1,胡瓜-黑刺,223,122,71,0.44085633759603865,0.11621466002429617,0.547085201793722,0.3183856502242152
800,高雄市,LB2,小白菜-蚵仔白,224,132,71,0.4193367822137943,0.12634617963401648,0.5892857142857143,0.3169642857142857
800,高雄市,LB3,小白菜-奶油白,224,116,71,0.45449331422287287,0.11724742443655345,0.5178571428571429,0.3169642857142857
420,豐原區,FN1,敏豆-白豆,226,115,71,0.484708100237773,0.16921730392096926,0.5088495575221239,0.3141592920353982
105,台北市場,FU412,洋桔梗-雙瓣紅,191,81,70,0.5246413987431321,0.2360728023203602,0.42408376963350786,0.36649214659685864
540,南投市,LA1,甘藍-初秋,191,101,70,0.49710089139028724,0.19084814275132148,0.5287958115183246,0.36649214659685864
105,台北市場,FS773,OT百合-節奏舞者三朵,194,90,70,0.48167405221074666,0.19962206073687677,0.4639175257731959,0.36082474226804123
900,屏東市,FH3,扁蒲-花蒲,198,83,70,0.543998413322914,0.39172777342743637,0.41919191919191917,0.35353535353535354
104,台北二,W4,洋香瓜-新疆,200,81,70,0.5570816985888383,0.3000730241478141,0.405,0.35
700,台南市場,FS633,OT曼尼薩-三朵,206,105,70,0.46139827154067725,0.11832503036610065,0.5097087378640777,0.33980582524271846
400,台中市場,FE001,非洲菊-混合色,208,104,70,0.4770183079495563,0.1578241586062686,0.5,0.33653846153846156
400,台中市場,FE416,非洲菊-熱情粉,208,97,70,0.4931185695471585,0.19896453890628607,0.46634615384615385,0.33653846153846156
109,台北一,LZ2,藤川七-川七葉,211,97,70,0.5202048962094435,0.19382832554068677,0.4597156398104265,0.33175355450236965
241,三重區,P2,番石榴-紅心,212,89,70,0.5640977474437678,0.24679610154163098,0.419811320754717,0.330188679245283
800,高雄市場,FS872,OT大連-雙朵,212,90,70,0.4793642211004935,0.18329064129203687,0.42452830188679247,0.330188679245283
104,台北二,LB1,小白菜-土白菜,214,90,70,0.5427668644806585,0.21879358815603128,0.4205607476635514,0.32710280373831774
104,台北二,LI3,萵苣菜-本島圓葉,214,95,70,0.5063261429657302,0.19272205403003434,0.4439252336448598,0.32710280373831774
104,台北二,LK2,芥藍菜,214,87,70,0.5748572426238787,0.33027060020493887,0.40654205607476634,0.32710280373831774
104,台北二,P3,番石榴-帝王芭,214,109,70,0.48174414695112294,0.13224672741369034,0.5093457943925234,0.32710280373831774
109,台北一,FA1,黃秋葵,214,104,70,0.4653066880480848,0.1431750851129897,0.48598130841121495,0.32710280373831774
109,台北一,FV2,辣椒-青小,214,90,70,0.5460252742626315,0.2130844868392803,0.4205607476635514,0.32710280373831774
109,台北一,FY8,玉米-白龍王,214,103,70,0.4958482840953296,0.16815997734295626,0.48130841121495327,0.32710280373831774
109,台北一,LB2,小白菜-蚵仔白,214,96,70,0.4903146503174057,0.1680005977796252,0.4485981308411215,0.32710280373831774
241,三重區,F4,雜柑-桔子,214,102,70,0.5120746967115383,0.19077774596364128,0.4766355140186916,0.32710280373831774
241,三重區,LO1,甘薯葉,214,94,70,0.4949675276218463,0.20427069804026288,0.4392523364485981,0.32710280373831774
950,花蓮市,FK5,甜椒-青椒,215,95,70,0.5187878039443682,0.1989622400635167,0.4418604651162791,0.32558139534883723
420,豐原區,LK3,芥藍菜-芥藍芽,223,109,70,0.4852565254996075,0.1385540829682554,0.48878923766816146,0.31390134529147984
420,豐原區,FY5,玉米-糯米黑,226,91,70,0.508223511709654,0.18608789818406374,0.4026548672566372,0.30973451327433627
241,三重區,FY4,玉米-玉米筍,184,83,69,0.5981943668637097,0.40592463377551175,0.45108695652173914,0.375
109,台北一,LA7,甘藍-改良尖,191,89,69,0.5017615913261778,0.19786260765195904,0.46596858638743455,0.3612565445026178
400,台中市場,FH112,小天堂鳥-桔帶紅,192,82,69,0.5475664352591082,0.3142256300127414,0.4270833333333333,0.359375
338,桃農,LA7,甘藍-改良尖,193,83,69,0.5190775103142644,0.21871851303674922,0.43005181347150256,0.35751295336787564
700,台南市場,FR117,玫瑰-萬年紅,193,90,69,0.514465178068919,0.21857116210306837,0.46632124352331605,0.35751295336787564
800,高雄市場,FS773,OT百合-節奏舞者三朵,197,94,69,0.4742063227378134,0.20872021802786778,0.47715736040609136,0.350253807106599
420,豐原區,FV1,辣椒-紅小,203,104,69,0.47198985257752313,0.17077504468662982,0.5123152709359606,0.3399014778325123
900,屏東市,FT1,南瓜-木瓜形,203,99,69,0.49326666755918075,0.1859201192070878,0.4876847290640394,0.3399014778325123
338,桃農,FH4,扁蒲-梨子蒲,208,98,69,0.5088311582936715,0.20319889316014964,0.47115384615384615,0.3317307692307692
800,高雄市場,FS963,OT試金石-三朵,208,86,69,0.48889626501865446,0.21875431293600978,0.41346153846153844,0.3317307692307692
241,三重區,FE1,冬瓜-白皮,210,85,69,0.5860474296228847,0.271959675719524,0.40476190476190477,0.32857142857142857
800,高雄市場,FS969,OT試金石-多朵,211,100,69,0.4757128904141499,0.17263727045097327,0.47393364928909953,0.32701421800947866
105,台北市場,FB415,火鶴花-羅莎,212,88,69,0.5825410742242477,0.23299568838477602,0.41509433962264153,0.32547169811320753
220,板橋區,LJ4,芥菜-小芥菜,212,92,69,0.5225680763575348,0.22284617880410423,0.4339622641509434,0.32547169811320753
900,屏東市,SA3,蘿蔔-矸仔,212,95,69,0.5392238193072674,0.20309612319106005,0.4481132075471698,0.32547169811320753
900,屏東市,SE2,青蔥-北蔥,212,94,69,0.5308026498263656,0.27035230963443424,0.44339622641509435,0.32547169811320753
104,台北二,FT2,南瓜-圓形,213,119,69,0.4593154702382977,0.11635873197644327,0.5586854460093896,0.323943661971831
400,台中市,LI5,萵苣菜-油麥菜,213,106,69,0.49146050189079055,0.15610786567941468,0.49765258215962443,0.323943661971831
109,台北一,LB3,小白菜-奶油白,214,95,69,0.524776434609684,0.23133537104721896,0.4439252336448598,0.32242990654205606
109,台北一,LO1,甘薯葉,214,96,69,0.47290729552342936,0.16890173139368161,0.4485981308411215,0.32242990654205606
109,台北一,SA3,蘿蔔-矸仔,214,111,69,0.4697625913005043,0.13658555539303688,0.5186915887850467,0.32242990654205606
220,板橋區,FB1,花椰菜-青梗,214,126,69,0.44051369624998343,0.13426080263691392,0.5887850467289719,0.32242990654205606
220,板橋區,FH3,扁蒲-花蒲,214,113,69,0.4525842046082099,0.1323580770247227,0.5280373831775701,0.32242990654205606
338,桃農,FI2,茄子-麻荸茄,214,98,69,0.48092192245009063,0.14320598960217973,0.45794392523364486,0.32242990654205606
400,台中市,FK42,甜椒-彩色種 黃色,214,97,69,0.5017326090965517,0.16613021043028403,0.4532710280373832,0.32242990654205606
105,台北市場,FS969,OT試金石-多朵,215,87,69,0.47611075636914946,0.17009796568328966,0.4046511627906977,0.3209302325581395
105,台北市場,FR439,玫瑰-翡翠香檳,216,85,69,0.5112725703935488,0.1931550231496697,0.39351851851851855,0.3194444444444444
800,高雄市,FN5,敏豆-醜豆,220,93,69,0.5606646994353152,0.250119670346403,0.42272727272727273,0.31363636363636366
420,豐原區,FK5,甜椒-青椒,221,117,69,0.4642978881249852,0.13236794183282022,0.5294117647058824,0.31221719457013575
420,豐原區,FH3,扁蒲-花蒲,223,119,69,0.4430996506799381,0.14536460605743623,0.5336322869955157,0.3094170403587444
420,豐原區,FI2,茄子-麻荸茄,227,128,69,0.4166833066572266,0.09848510403520483,0.5638766519823789,0.3039647577092511
105,台北市場,FH318,大理花-雙色,178,96,68,0.5426599135671477,0.21372003859011246,0.5393258426966292,0.38202247191011235
400,台中市,LJ3,芥菜-大芥菜,187,88,68,0.5477363747462063,0.2830625820701968,0.47058823529411764,0.36363636363636365
700,台南市場,FD200,小菊-金,187,90,68,0.5036930118377667,0.21099451736886524,0.48128342245989303,0.36363636363636365
105,台北市場,FS019,香水百合-紅多朵,188,91,68,0.5070663064920158,0.21489000592340174,0.48404255319148937,0.3617021276595745
800,高雄市場,FR117,玫瑰-萬年紅,190,84,68,0.522886556515273,0.22833267609652033,0.4421052631578947,0.35789473684210527
241,三重區,LM2,莧菜-白莧菜,191,86,68,0.5226379998883007,0.28230664606220623,0.450261780104712,0.35602094240837695
514,彰化市場,FR607,玫瑰-翡翠白,192,81,68,0.560780013527731,0.26282937148551716,0.421875,0.3541666666666667
104,台北二,LJ3,芥菜-大芥菜,194,91,68,0.5385408924990153,0.2295749999985573,0.4690721649484536,0.35051546391752575
220,板橋區,LI2,萵苣菜-結球萵,198,95,68,0.4840171655985856,0.18608376850163832,0.4797979797979798,0.3434343434343434
800,高雄市,LB0,小白菜-其他,198,77,68,0.5955320058624012,0.4177203639938848,0.3888888888888889,0.3434343434343434
400,台中市,LA7,甘藍-改良尖,199,90,68,0.5005772776977155,0.19654892559850962,0.45226130653266333,0.3417085427135678
109,台北一,FK40,甜椒-彩色種 其他,200,85,68,0.6077365524951501,0.2955997525028572,0.425,0.34
800,高雄市場,FS871,OT大連-單朵,202,85,68,0.5202737656473327,0.21320067056024133,0.4207920792079208,0.33663366336633666
220,板橋區,LJ3,芥菜-大芥菜,205,89,68,0.5290101807473803,0.2223854010978328,0.43414634146341463,0.33170731707317075
400,台中市,FK40,甜椒-彩色種 其他,206,88,68,0.5915606075367863,0.2753484518655065,0.42718446601941745,0.3300970873786408
220,板橋區,LI8,萵苣菜-水耕,211,103,68,0.4802938588132694,0.15812032922227184,0.4881516587677725,0.3222748815165877
400,台中市,FA1,黃秋葵,211,109,68,0.4883526018564314,0.17698593636314716,0.5165876777251185,0.3222748815165877
241,三重區,FK41,甜椒-彩色種 紅色,212,88,68,0.5251290046891819,0.23468833689712745,0.41509433962264153,0.32075471698113206
241,三重區,FN5,敏豆-醜豆,212,91,68,0.5553388871427977,0.19903542586208658,0.42924528301886794,0.32075471698113206
241,三重區,FV6,辣椒-糯米椒,212,89,68,0.5595714449457796,0.25283892979478645,0.419811320754717,0.32075471698113206
514,彰化市場,FY004,黃椰心葉,212,98,68,0.49043028350251733,0.1676036800184766,0.46226415094339623,0.32075471698113206
800,高雄市場,FH381,麒麟草,212,85,68,0.510941225155758,0.2328504475758844,0.4009433962264151,0.32075471698113206
514,彰化市場,FS632,OT曼尼薩-雙朵,213,110,68,0.4494007239532118,0.14330346129943577,0.5164319248826291,0.3192488262910798
514,彰化市場,IO519,進口石斛蘭-深紅,213,101,68,0.4691475623803127,0.14793807487218305,0.47417840375586856,0.3192488262910798
104,台北二,FG1,苦瓜-白大米,214,121,68,0.4329794243636625,0.10760301754115739,0.5654205607476636,0.3177570093457944
104,台北二,LB3,小白菜-奶油白,214,94,68,0.5292242650185994,0.23019259705062564,0.4392523364485981,0.3177570093457944
104,台北二,LD1,青江白菜-小梗,214,89,68,0.5182590683265865,0.19382725115965435,0.4158878504672897,0.3177570093457944
104,台北二,LP2,九層塔,214,94,68,0.5348144357173633,0.22937015193731822,0.4392523364485981,0.3177570093457944
109,台北一,FF2,絲瓜-角瓜,214,86,68,0.5171268231500465,0.2791514661030865,0.40186915887850466,0.3177570093457944
109,台北一,LI3,萵苣菜-本島圓葉,214,103,68,0.456937893050044,0.14064505264129357,0.48130841121495327,0.3177570093457944
109,台北一,LI5,萵苣菜-油麥菜,214,96,68,0.5166957970556847,0.17487282290424302,0.4485981308411215,0.3177570093457944
241,三重區,LK3,芥藍菜-芥藍芽,214,91,68,0.5267810833752441,0.21547211456790596,0.4252336448598131,0.3177570093457944
241,三重區,LP2,九層塔,214,82,68,0.5452255722863626,0.360470709324995,0.38317757009345793,0.3177570093457944
338,桃農,FV4,辣椒-朝天椒,214,119,68,0.43235939345277896,0.0934554580604953,0.5560747663551402,0.3177570093457944
338,桃農,LK3,芥藍菜-芥藍芽,214,103,68,0.5270388958497139,0.1646985291519871,0.48130841121495327,0.3177570093457944
400,台中市,FD0,花胡瓜-其他,214,96,68,0.4751865214092344,0.13677026926893757,0.4485981308411215,0.3177570093457944
400,台中市,LP1,芫荽,214,100,68,0.4827707416539021,0.1504028622107193,0.4672897196261682,0.3177570093457944
105,台北市場,FR436,玫瑰-翡翠粉,215,87,68,0.5289856491581978,0.22937797314927363,0.4046511627906977,0.31627906976744186
105,台北市場,FS872,OT大連-雙朵,215,99,68,0.47828327936080967,0.16141261254765818,0.4604651162790698,0.31627906976744186
105,台北市場,FR116,玫瑰-翡翠紅,216,100,68,0.4772056047647193,0.14467117314516004,0.46296296296296297,0.3148148148148148
105,台北市場,FS473,水晶香水-三朵,216,101,68,0.46358022159168105,0.13267540968044353,0.4675925925925926,0.3148148148148148
105,台北市場,FS639,OT曼尼薩-多朵,216,97,68,0.46251594941409124,0.14004827757126379,0.44907407407407407,0.3148148148148148
830,鳳山區,FG1,苦瓜-白大米,223,111,68,0.447518316040892,0.13133526082167124,0.4977578475336323,0.30493273542600896
830,鳳山區,LB2,小白菜-蚵仔白,223,92,68,0.47850529961423766,0.2167960820770836,0.4125560538116592,0.30493273542600896
800,高雄市,LK3,芥藍菜-芥藍芽,224,125,68,0.441091200056227,0.127740492235607,0.5580357142857143,0.30357142857142855
514,彰化市場,FR439,玫瑰-翡翠香檳,179,73,67,0.5925449104236796,0.37642692548457435,0.40782122905027934,0.3743016759776536
105,台北市場,FH364,金魚草-粉色,182,83,67,0.5538458435507745,0.29316667596739565,0.45604395604395603,0.36813186813186816
800,高雄市場,FE300,非洲菊-黃,183,101,67,0.5085257165769482,0.2055802676600015,0.5519125683060109,0.366120218579235
700,台南市場,FW472,卡斯比亞-無葉,184,91,67,0.48388404533442914,0.1596454708355151,0.4945652173913043,0.3641304347826087
514,彰化市場,FU465,洋桔梗-名人華麗白,186,82,67,0.566277578901746,0.2903646650384125,0.44086021505376344,0.3602150537634409
400,台中市,FR1,青花苔,189,94,67,0.47356365047603,0.1748493889587613,0.4973544973544973,0.3544973544973545
514,彰化市場,FS479,水晶香水-多朵,191,89,67,0.4807864890070806,0.18208751661502887,0.46596858638743455,0.3507853403141361
700,台南市場,FD300,小菊-黃,192,90,67,0.5058219908351093,0.21910529124248024,0.46875,0.3489583333333333
400,台中市場,FR607,玫瑰-翡翠白,199,79,67,0.5762536917562342,0.2876768828272536,0.3969849246231156,0.33668341708542715
109,台北一,W2,洋香瓜-網狀綠肉,200,98,67,0.5014788326808288,0.16632716565869557,0.49,0.335
105,台北市場,FY992,紅竹,201,78,67,0.5723855250261718,0.2871096674761289,0.3880597014925373,0.3333333333333333
109,台北一,SA7,蘿蔔-甜菜根,203,82,67,0.5739252802654754,0.2930754388465709,0.4039408866995074,0.33004926108374383
514,彰化市場,FS963,OT試金石-三朵,204,93,67,0.49130106288330205,0.21077896133141172,0.45588235294117646,0.3284313725490196
700,台南市場,FG105,劍蘭-２３５號,204,88,67,0.5171853225324669,0.2505656809895266,0.43137254901960786,0.3284313725490196
241,三重區,SO0,甘薯-其他,205,84,67,0.5916907256405093,0.1993702952920736,0.4097560975609756,0.32682926829268294
104,台北二,FV2,辣椒-青小,206,83,67,0.6002750715493274,0.34172075086656745,0.4029126213592233,0.32524271844660196
104,台北二,SO2,甘薯-芋仔甘薯,206,86,67,0.577369732688187,0.2056706361931202,0.4174757281553398,0.32524271844660196
700,台南市場,FY004,黃椰心葉,206,95,67,0.4943931465696249,0.16356353803037366,0.46116504854368934,0.32524271844660196
700,台南市場,FY093,水燭葉,206,83,67,0.5285090044960251,0.20736810773494763,0.4029126213592233,0.32524271844660196
104,台北二,70,小番茄-其他,208,100,67,0.4847750820698199,0.16594159451082363,0.4807692307692308,0.32211538461538464
104,台北二,LM2,莧菜-白莧菜,210,93,67,0.4973752058989673,0.1900578502711598,0.44285714285714284,0.319047619047619
105,台北市場,FH158,紅薑花,210,89,67,0.5712757714402027,0.23994783332406047,0.4238095238095238,0.319047619047619
105,台北市場,FR408,玫瑰-黛安娜粉,210,91,67,0.4860127851017971,0.17497981720688127,0.43333333333333335,0.319047619047619
241,三重區,FA1,黃秋葵,210,87,67,0.4984136431349269,0.19329865605663282,0.4142857142857143,0.319047619047619
338,桃農,FE1,冬瓜-白皮,210,84,67,0.576827663519395,0.2761576127741811,0.4,0.319047619047619
900,屏東市,LB1,小白菜-土白菜,210,84,67,0.5654244069743598,0.3004372657840801,0.4,0.319047619047619
241,三重區,FH3,扁蒲-花蒲,211,90,67,0.4855872672785419,0.20946033308780962,0.4265402843601896,0.3175355450236967
800,高雄市場,FS973,OT紅福特-三朵,211,94,67,0.509411711216,0.1860413600268818,0.44549763033175355,0.3175355450236967
950,花蓮市,FI2,茄子-麻荸茄,211,83,67,0.5118854349674388,0.21047797976195723,0.3933649289099526,0.3175355450236967
105,台北市場,FO003,腎藥蘭-曼谷火焰,212,85,67,0.5603093900886867,0.23547067128435528,0.4009433962264151,0.3160377358490566
